habitaciones;ba�os;parqueaderos;area_construida;area_privada;estrato;estado;antiguedad;administracion;precio_m2;Ascensor;Circuito cerrado de TV;Parqueadero Visitantes;porteria_recepcion;Zonas Verdes;salon comunal;balcon;Barra estilo americano;Calentador;Chimenea;citofono;Cocina Integral;Terraza;Vigilancia;parques;Estudio;Patio;deposito;nombre;ubicacion;precio
6;6;0;200;200;3;No definida;No definida;No definida;3750000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Galán;750000000
2;2;1;54;0;4;No definida;16 a 30 años;247000;4814814,81;0;0;1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;Apartamento;Villas del mediterraneo;260000000
3;3;2;101;101;6;Excelente;9 a 15 años;750000;6245043,62;1;0;1;1;0;1;0;0;1;0;1;1;1;1;0;1;0;0;Apartamento;Santa Bárbara;630000000
2;1;1;52;52;3;Bueno;16 a 30 años;130000;4615384,62;1;0;0;1;0;0;0;0;1;0;1;1;0;1;1;1;0;0;Apartamento;Primavera Occidental;240000000
4;2;0;87;0;3;Excelente;más de 30 años;160000;3620689,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Ciudad Berna;315000000
2;2;1;73;0;4;Excelente;1 a 8 años;365000;6010928,96;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;Apartamento;Chapinero;440000000
3;2;1;103;103;5;No definida;más de 30 años;120000;3883495,15;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;Apartamento;Usaquén;400000000
3;2;1;60;60;4;Bueno;1 a 8 años;220000;4416666,67;1;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;Villas de Granada;265000000
2;1;0;42;42;3;Bueno;1 a 8 años;67000;3571428,57;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;Tintal;150000000
3;2;0;50;50;3;Bueno;16 a 30 años;250000;4440000;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Puente Aranda;222000000
3;2;0;60;54;2;Excelente;9 a 15 años;110000;3333333,33;0;1;1;1;0;1;0;0;1;0;1;1;0;1;0;1;0;0;Apartamento;Ciudad Tintal;200000000
3;1;0;126;126;3;Remodelado;más de 30 años;No definida;5952380,95;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Casa;Estrada;750000000
3;1;0;180;180;3;No definida;16 a 30 años;No definida;5205555,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Casa;Ciudad Kennedy Central;937000000
6;3;1;198;198;2;Bueno;más de 30 años;No definida;2015621,06;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;Casa;San Vicente Ferrer;400000000
8;4;1;339;339;3;No definida;más de 30 años;No definida;2300884,96;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;Casa;San Fernando;780000000
1;1;0;28;28;3;No definida;1 a 8 años;No definida;6607142,86;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Chapinero Occidental;185000000
6;4;2;313;313;4;Bueno;más de 30 años;No definida;3003194,89;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;0;Casa;GALERÍAS;940000000
3;4;2;170;0;5;Excelente;9 a 15 años;800000;5000000;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Casa;Camino de Arrayanes;850000000
1;2;1;56;56;6;No definida;1 a 8 años;523000;8392857,14;1;0;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;Apartamento;Calleja Baja;470000000
3;1;0;53;0;3;Bueno;No definida;95000;3490566,04;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;Apartamento;Bochica;185000000
4;4;2;200;0;4;Excelente;16 a 30 años;No definida;3250000;0;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;Casa;Cedritos;650000000
2;2;0;50;50;3;Bueno;9 a 15 años;91200;3711878,01;0;1;1;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;Apartamento;Madelena;185000000
4;1;0;67;0;2;Excelente;16 a 30 años;75000;2388059,7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Kennedy;160000000
3;3;1;187;0;6;Excelente;No definida;1360000;5882352,94;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Chapinero;1100000000
4;2;1;90;90;3;Excelente;16 a 30 años;205000;4000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;El Cortijo;360000000
4;2;2;349;0;3;Excelente;más de 30 años;No definida;2148997,13;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Eduardo frey;750000000
2;1;0;67;67;2;No definida;No definida;No definida;2313432,84;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;Casa;Bosa La Paz;155000000
3;2;1;77;77;4;Excelente;16 a 30 años;456000;4740259,74;1;1;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;Apartamento;Victoria Norte;365000000
4;4;2;173;168;4;No definida;16 a 30 años;434000;3930635,84;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Casa;Mallorca;680000000
3;2;0;59;59;3;Bueno;1 a 8 años;147000;2881355,93;1;1;1;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;Apartamento;Perdomo Alto;170000000
3;4;3;289;289;6;No definida;16 a 30 años;1955000;5190311,42;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;Apartamento;Los Rosales;1500000000
3;3;1;146;0;6;Excelente;No definida;900000;5136986,3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Chapinero;750000000
3;2;0;56;0;3;Excelente;16 a 30 años;140000;4285714,29;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Fontibón;240000000
4;4;1;207;207;4;No definida;más de 30 años;No definida;4347826,09;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;Casa;Barrios Unidos;900000000
4;2;0;85;85;3;Bueno;16 a 30 años;115000;2035176,47;0;1;0;1;0;1;0;0;1;0;1;1;0;1;0;1;0;0;Apartamento;Tibabuyes;172990000
4;2;1;244;160;3;Remodelado;más de 30 años;No definida;1844262,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Muequetá;450000000
1;1;0;40;0;3;Excelente;16 a 30 años;243506;5500000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Teusaquillo;220000000
3;1;0;39;0;1;Excelente;16 a 30 años;16000;2307692,31;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Bosa;90000000
2;1;0;38;0;3;Excelente;9 a 15 años;98000;3105263,16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Usaquén;118000000
4;4;6;123;0;3;Excelente;16 a 30 años;No definida;4065040,65;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Casa;Sociego;500000000
3;3;0;349;0;3;Excelente;más de 30 años;No definida;1575931,23;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Eduardo frey;550000000
6;2;0;117;0;3;Excelente;más de 30 años;No definida;2051282,05;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Rafael Uribe;240000000
4;4;6;204;204;5;Bueno;más de 30 años;No definida;4803921,57;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;Casa;Niza;980000000
3;3;2;175;175;6;Bueno;16 a 30 años;1400000;11314285,71;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;Apartamento;La Cabrera;1980000000
4;5;3;360;360;6;Bueno;más de 30 años;2198000;7000000;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;Apartamento;Chicó;2520000000
3;3;2;96;0;5;Excelente;No definida;442000;5729166,67;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Teusaquillo;550000000
1;1;0;66;0;4;Excelente;No definida;210000;4545454,55;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Chapinero;300000000
3;2;2;109;92;5;Excelente;más de 30 años;610;6055045,87;1;0;0;1;0;1;0;0;1;0;1;1;0;1;0;1;0;1;Apartamento;La carolina;660000000
2;2;2;64;0;4;Excelente;1 a 8 años;335000;6078125;1;1;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Las villas;389000000
2;2;1;80;80;5;Bueno;9 a 15 años;513000;6875000;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Chapinero Alto;550000000
4;5;4;309;0;6;No definida;1 a 8 años;1200000;10032362,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;San jose de bavaria;3100000000
1;2;1;95;0;4;Excelente;No definida;490000;5263157,89;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Chapinero;500000000
2;1;0;46;46;3;Bueno;1 a 8 años;123000;3246050,64;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;1;0;0;Apartamento;Zona Occidente;150000000
3;2;1;67;67;4;Excelente;16 a 30 años;203400;5486433,82;0;1;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Zona Noroccidente;366000000
3;1;0;53;0;2;Excelente;9 a 15 años;55000;2641509,43;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Bosa;140000000
2;1;0;47;0;2;Excelente;No definida;78000;2659574,47;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Bosa;125000000
2;2;1;57;0;3;Excelente;1 a 8 años;235000;5087719,3;1;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0;1;Apartamento;Rincon del norte;290000000
3;2;0;64;0;3;Excelente;1 a 8 años;120000;2812500;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Ciudad Bolívar;180000000
7;6;2;850;0;2;Excelente;más de 30 años;No definida;1092941,18;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Casa;Tunjuelito;929000000
3;3;2;132;132;4;Bueno;16 a 30 años;No definida;4424242,42;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;Casa;Cantalejo;584000000
3;1;0;86;0;2;Excelente;más de 30 años;No definida;2674418,6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;San Cristóbal;230000000
11;7;2;450;450;4;No definida;más de 30 años;No definida;4000000;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;Casa;Galerias;1800000000
3;4;2;132;132;4;No definida;16 a 30 años;367000;4424242,42;0;1;0;1;0;1;1;0;1;0;1;0;0;1;0;0;0;0;Casa;Cantalejo;584000000
1;1;0;39;39;4;Excelente;1 a 8 años;360000;5751533,74;1;0;0;1;0;0;0;0;1;0;1;0;1;1;1;0;0;0;Apartamento;Chapinero Occidental;225000000
16;7;0;392;0;3;Excelente;más de 30 años;No definida;2806122,45;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Casa;Suba;1100000000
3;2;0;57;0;2;Excelente;9 a 15 años;90000;2807017,54;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Fontibón;160000000
3;2;1;186;186;3;Remodelado;más de 30 años;No definida;2846401,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Boyaca Real;530000000
2;1;0;60;0;2;Excelente;No definida;1;3333333,33;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;San Cristóbal;200000000
3;3;2;110;110;4;Bueno;9 a 15 años;535000;4818181,82;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;Apartamento;Pradera Norte;530000000
2;1;0;42;0;1;Excelente;1 a 8 años;37000;2857142,86;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Hogares Soacha;120000000
5;4;2;276;0;5;Excelente;No definida;No definida;2572463,77;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Suba;710000000
3;2;0;50;0;3;Excelente;No definida;210000;6600000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Samper;330000000
2;2;1;62;0;4;Excelente;menor a 1 año;260000;5903225,81;1;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;Santa Teresa;366000000
3;2;1;64;0;3;Excelente;más de 30 años;200000;3593750;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Engativá;230000000
2;2;1;53;53;3;Bueno;más de 30 años;373000;5999250,09;1;1;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;Apartamento;Chapinero Central;320000000
4;6;5;620;620;6;No definida;16 a 30 años;500000;10000000;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;Casa;Santa Ana;6200000000
10;8;4;408;0;4;Excelente;No definida;No definida;3063725,49;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Teusaquillo;1250000000
3;2;1;84;80;3;Excelente;menor a 1 año;130000;4045238,1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;0;1;Apartamento;Paris;339800000
4;2;1;115;95;4;Excelente;16 a 30 años;300000;4000000;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;Apartamento;Modelia;460000000
2;2;1;70;70;6;Bueno;16 a 30 años;402000;5642857,14;1;0;1;1;0;1;0;0;1;1;1;1;0;1;0;0;0;1;Apartamento;Chicó Navarra;395000000
3;4;3;111;111;5;No definida;16 a 30 años;630000;5855855,86;1;1;1;1;0;1;1;0;1;1;0;0;0;1;0;0;0;0;Apartamento;Pasadena;650000000
3;1;0;52;0;3;Excelente;9 a 15 años;No definida;3461538,46;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Engativá;180000000
2;2;1;55;0;4;Excelente;menor a 1 año;257200;6909090,91;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquén;380000000
5;5;2;265;0;5;Excelente;16 a 30 años;1170000;4830188,68;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquén;1280000000
3;2;0;63;0;3;Excelente;No definida;105000;2571428,57;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Rafael Uribe;162000000
2;2;1;65;65;4;No definida;1 a 8 años;No definida;7538461,54;1;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;Apartamento;Las nieves;490000000
1;2;0;47;0;3;Excelente;No definida;50000;3617021,28;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Fontibón;170000000
6;3;1;324;0;3;Bueno;16 a 30 años;No definida;1604938,27;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;Casa;San Fernando;520000000
4;2;0;74;0;2;Excelente;9 a 15 años;95000;2770270,27;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Suba;205000000
4;4;3;193;0;3;Excelente;16 a 30 años;No definida;3108808,29;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Casa;Kennedy;600000000
2;2;1;49;0;3;Excelente;1 a 8 años;177800;5000000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Rafael Uribe;245000000
3;3;1;112;0;4;Excelente;más de 30 años;280000;4107142,86;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquén;460000000
1;1;0;40;40;4;No definida;1 a 8 años;No definida;5500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Villa Del Prado;220000000
3;5;3;154;154;6;No definida;1 a 8 años;1180000;7662337,66;1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;Apartamento;Usaquén;1180000000
3;2;0;400;0;4;Excelente;No definida;No definida;1625000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Engativá;650000000
5;6;4;350;0;6;Excelente;9 a 15 años;1900000;8000000;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Casa;Suba;2800000000
1;2;0;124;0;4;Excelente;9 a 15 años;No definida;3870967,74;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;La Candelaria;480000000
2;3;4;193;178;6;No definida;más de 30 años;841000;6632124,35;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;La Carolina;1280000000
4;1;2;125;0;5;Excelente;1 a 8 años;830400;6560000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Suba;820000000
3;2;1;63;0;4;Excelente;16 a 30 años;345000;3968253,97;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Usaquén;250000000
3;2;2;108;0;6;Excelente;más de 30 años;662000;5555555,56;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquén;600000000
3;2;1;106;0;4;Excelente;más de 30 años;346000;3726415,09;0;0;0;1;1;0;1;0;1;0;1;1;1;1;0;0;0;0;Apartamento;Cedritos;395000000
3;1;0;47;0;2;Excelente;9 a 15 años;70700;2808510,64;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Kennedy;132000000
2;2;1;51;0;4;Excelente;16 a 30 años;No definida;8431372,55;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Chapinero;430000000
3;3;2;90;0;3;Excelente;9 a 15 años;208000;5333333,33;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Fontibón;480000000
2;2;0;72;0;2;Excelente;16 a 30 años;No definida;1666666,67;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Bosa;120000000
3;2;4;220;220;6;Excelente;16 a 30 años;1100000;7727272,73;1;1;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;El Nogal;1700000000
3;3;2;120;120;5;No definida;16 a 30 años;455000;5000000;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;Casa;Maranta iii sector;600000000
4;4;2;130;112;5;Excelente;1 a 8 años;780000;7538461,54;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;1;0;1;Apartamento;Pasadena;980000000
4;3;2;195;195;6;Excelente;16 a 30 años;1060000;5051282,05;1;1;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;El retiro;985000000
3;3;2;134;0;5;Excelente;1 a 8 años;809000;8955223,88;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Suba;1200000000
3;3;2;115;0;5;Excelente;16 a 30 años;397000;5391304,35;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Suba;620000000
2;2;1;45;0;5;Excelente;9 a 15 años;250000;6444444,44;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquén;290000000
3;4;2;135;0;5;No definida;16 a 30 años;525000;4296296,3;1;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;1;Apartamento;Pasadena;580000000
3;2;1;71;0;4;Excelente;9 a 15 años;337000;5633802,82;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Usaquén;400000000
4;4;4;360;0;6;Bueno;16 a 30 años;1442000;3611111,11;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;San Patricio;1300000000
3;2;1;64;0;3;Excelente;1 a 8 años;264000;3984375;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Rafael Uribe;255000000
4;5;1;132;0;5;Excelente;16 a 30 años;400000;4393939,39;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Suba;580000000
3;3;1;72;0;4;Excelente;16 a 30 años;250000;4583333,33;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Casa;Suba;330000000
3;2;1;62;0;4;Excelente;9 a 15 años;280000;7096774,19;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Suba;440000000
3;3;4;229;229;6;Bueno;más de 30 años;No definida;6986899,56;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;Casa;Santa Ana;1600000000
2;2;2;95;0;5;Excelente;1 a 8 años;658000;8842105,26;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Usaquén;840000000
2;2;1;89;0;6;Excelente;16 a 30 años;632000;5280898,88;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Usaquén;470000000
1;2;1;48;0;4;Excelente;1 a 8 años;262000;7708333,33;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Usaquén;370000000
3;2;1;91;0;3;Excelente;9 a 15 años;291000;5461538,46;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Fontibón;497000000
3;3;1;123;0;4;No definida;más de 30 años;370000;4471544,72;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Casa;Usaquén;550000000
3;2;1;64;0;4;Excelente;16 a 30 años;260000;3750000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Suba;240000000
4;2;0;73;0;2;Excelente;9 a 15 años;No definida;2739726,03;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Casa;Kennedy;200000000
3;3;2;119;0;4;Excelente;1 a 8 años;350000;6722689,08;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Suba;800000000
3;2;2;106;0;5;Excelente;1 a 8 años;360000;5283018,87;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Suba;560000000
2;1;0;42;0;3;Excelente;9 a 15 años;100000;3809523,81;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Usaquén;160000000
3;3;1;107;0;4;Excelente;menor a 1 año;323000;4766355,14;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquén;510000000
3;2;1;56;0;3;Excelente;16 a 30 años;188000;4642857,14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;PRADO VERANIEGO SUR;260000000
3;2;1;69;0;4;Excelente;16 a 30 años;311000;4565217,39;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Usaquén;315000000
2;4;3;180;0;5;Excelente;16 a 30 años;No definida;6500000;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Casa;Suba;1170000000
4;3;4;250;0;4;Excelente;16 a 30 años;No definida;3000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Casa;Teusaquillo;750000000
3;3;2;92;92;6;Excelente;9 a 15 años;511000;6793478,26;1;1;1;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;Apartamento;Rincon del chico;625000000
6;9;0;720;0;2;No definida;9 a 15 años;No definida;4583333,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;El porvenir manzana a;3300000000
3;2;0;54;54;4;Excelente;9 a 15 años;202000;5370370,37;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;Apartamento;La Felicidad;290000000
3;2;1;76;71;4;No definida;16 a 30 años;307000;4210526,32;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;La liberia;320000000
3;3;2;130;0;6;Excelente;más de 30 años;707000;6192307,69;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Chapinero;805000000
3;2;0;47;0;3;Excelente;No definida;111000;3936170,21;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Fontibón;185000000
1;1;0;33;0;1;Excelente;1 a 8 años;234000;9696969,7;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;La Candelaria;320000000
4;2;0;130;0;3;Excelente;16 a 30 años;No definida;3153846,15;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Casa;Ciudad Bolívar;410000000
1;2;0;40;0;3;Excelente;menor a 1 año;200000;4950000;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Usaquén;198000000
4;2;0;68;68;2;No definida;9 a 15 años;93000;3161764,71;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Casa;Las margaritas;215000000
2;1;0;49;0;3;Excelente;9 a 15 años;No definida;3448979,59;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Fontibón;169000000
3;3;2;109;0;4;Excelente;No definida;400000;5963302,75;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquén;650000000
2;2;1;69;0;4;Excelente;16 a 30 años;300000;6014492,75;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Teusaquillo;415000000
2;2;1;61;0;3;Excelente;menor a 1 año;390000;4754098,36;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Britalia;290000000
3;1;0;72;0;3;Excelente;9 a 15 años;No definida;3194444,44;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Casa;Kennedy;230000000
3;4;2;109;0;5;Excelente;16 a 30 años;294000;4678899,08;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Suba;510000000
3;2;0;52;0;2;Excelente;16 a 30 años;156000;3557692,31;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Kennedy;185000000
3;4;2;240;0;6;Excelente;más de 30 años;1500000;5833333,33;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Chapinero;1400000000
8;4;2;300;0;3;Excelente;16 a 30 años;No definida;1666666,67;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Casa;Tunjuelito;500000000
1;1;1;38;0;2;Excelente;1 a 8 años;168000;6184210,53;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;La Candelaria;235000000
3;2;1;77;0;4;Excelente;más de 30 años;612000;4675324,68;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquén;360000000
3;2;1;120;0;5;Excelente;16 a 30 años;120000;3500000;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquén;420000000
4;5;4;200;0;5;Excelente;16 a 30 años;1020000;5000000;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquén;1000000000
3;2;1;50;0;3;Excelente;1 a 8 años;204000;4200000;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Kennedy;210000000
4;4;1;350;0;5;Excelente;16 a 30 años;No definida;4571428,57;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Suba;1600000000
